id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours,host_response_time:a few days or more,host_response_time:within a day,host_response_time:within a few hours,host_response_time:within an hour,neighbourhood_cleansed:Ang Mo Kio,neighbourhood_cleansed:Bedok,neighbourhood_cleansed:Bishan,neighbourhood_cleansed:Bukit Batok,neighbourhood_cleansed:Bukit Merah,neighbourhood_cleansed:Bukit Panjang,neighbourhood_cleansed:Bukit Timah,neighbourhood_cleansed:Central Water Catchment,neighbourhood_cleansed:Changi,neighbourhood_cleansed:Choa Chu Kang,neighbourhood_cleansed:Clementi,neighbourhood_cleansed:Downtown Core,neighbourhood_cleansed:Geylang,neighbourhood_cleansed:Hougang,neighbourhood_cleansed:Jurong East,neighbourhood_cleansed:Jurong West,neighbourhood_cleansed:Kallang,neighbourhood_cleansed:Marina South,neighbourhood_cleansed:Marine Parade,neighbourhood_cleansed:Museum,neighbourhood_cleansed:Newton,neighbourhood_cleansed:Novena,neighbourhood_cleansed:Orchard,neighbourhood_cleansed:Outram,neighbourhood_cleansed:Pasir Ris,neighbourhood_cleansed:Punggol,neighbourhood_cleansed:Queenstown,neighbourhood_cleansed:River Valley,neighbourhood_cleansed:Rochor,neighbourhood_cleansed:Sembawang,neighbourhood_cleansed:Sengkang,neighbourhood_cleansed:Serangoon,neighbourhood_cleansed:Singapore River,neighbourhood_cleansed:Southern Islands,neighbourhood_cleansed:Tampines,neighbourhood_cleansed:Tanglin,neighbourhood_cleansed:Toa Payoh,neighbourhood_cleansed:Western Water Catchment,neighbourhood_cleansed:Woodlands,neighbourhood_cleansed:Yishun,neighbourhood_group_cleansed:Central Region,neighbourhood_group_cleansed:East Region,neighbourhood_group_cleansed:North Region,neighbourhood_group_cleansed:North-East Region,neighbourhood_group_cleansed:West Region,property_type:Boat,property_type:Entire condo,property_type:Entire guest suite,property_type:Entire guesthouse,property_type:Entire home,property_type:Entire loft,property_type:Entire rental unit,property_type:Entire serviced apartment,property_type:Entire townhouse,property_type:Private room,property_type:Private room in barn,property_type:Private room in bed and breakfast,property_type:Private room in bungalow,property_type:Private room in casa particular,property_type:Private room in castle,property_type:Private room in condo,property_type:Private room in earthen home,property_type:Private room in guest suite,property_type:Private room in guesthouse,property_type:Private room in home,property_type:Private room in hostel,property_type:Private room in loft,property_type:Private room in rental unit,property_type:Private room in serviced apartment,property_type:Private room in townhouse,property_type:Private room in train,property_type:Private room in vacation home,property_type:Private room in villa,property_type:Room in aparthotel,property_type:Room in boutique hotel,property_type:Room in hostel,property_type:Room in hotel,property_type:Room in serviced apartment,property_type:Shared room in bed and breakfast,property_type:Shared room in boutique hotel,property_type:Shared room in dome,property_type:Shared room in guesthouse,property_type:Shared room in hostel,property_type:Shared room in hotel,property_type:Shared room in rental unit,property_type:Tiny home,room_type:Entire home/apt,room_type:Hotel room,room_type:Private room,room_type:Shared room
3382337,9827707,0.7979322638146167,0.7049006010171058,False,1,True,True,1.3441706894051144,103.87200225981638,6,1.0,1.0,1.0,159.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,173,0,88,0,4.027299465240642,3.7979322638146167,4.256666666666667,False,1,9,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3667894,2413412,0.89,0.67,False,182,True,True,1.28424,103.84275,1,1.0,1.0,1.0,66.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2,92,0,4.0,4.5,5.0,True,91,28,1.0,0.0,12.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4211375,12318187,0.5,0.7049006010171058,False,20,True,True,1.34113,103.70552,2,1.0,1.0,1.0,95.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,290,0,20,0,4.101176470588236,3.5,4.70235294117647,False,2,8,0.0,1.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4271250,22176293,1.0,0.9,True,5,True,True,1.29565,103.82867,3,1.0,1.0,1.0,142.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,197,170,22,184,4.94,4.98,4.82,False,1,48,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4441346,23053315,0.7979322638146167,0.7049006010171058,False,1,True,True,1.29997,103.88536,3,1.5,1.0,1.0,124.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,89,4,0,0,5.0,5.0,4.0,True,1,30,1.5,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4499317,23336011,1.0,0.98,True,77,True,True,1.29489,103.85401,2,1.0,1.0,1.0,326.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,356,284,86,132,4.82,4.88,4.93,False,77,29,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4619928,8948251,0.6,1.0,False,126,True,True,1.31563,103.88285,1,3.0,1.0,1.0,70.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,362,3,92,0,4.33,4.33,4.0,True,73,27,0.0,3.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4712676,24353373,0.7979322638146167,1.0,False,1,True,True,1.36747,103.83865,1,1.0,1.0,1.0,73.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,300,4,30,184,5.0,5.0,4.75,False,1,64,1.0,0.0,14.3373440285205,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4741630,8948251,0.6,1.0,False,126,True,True,1.30793,103.86276,1,1.0,1.0,1.0,66.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,362,1,92,0,5.0,5.0,5.0,True,73,29,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4863317,8948251,0.6,1.0,False,126,True,True,1.28511,103.84249,1,2.0,1.0,1.0,56.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,1,92,0,5.0,5.0,5.0,True,73,27,0.0,2.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4869221,8948251,0.6,1.0,False,126,True,True,1.28563,103.84212,1,1.0,1.0,1.0,91.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2,92,0,5.0,5.0,5.0,True,73,30,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4926170,25375339,1.0,0.9,False,15,True,True,1.3529867361281518,103.83157735089836,3,2.5,1.0,1.0,45.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,365,3,95,0,3.67,4.67,5.0,False,12,23,0.0,2.5,24.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4989903,25185912,1.0,0.88,True,19,True,True,1.31262,103.79717,1,1.0,1.0,1.0,75.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,6,95,184,4.5,4.5,4.83,False,18,13,0.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5040689,11463785,0.92,0.6,True,9,True,True,1.37165,103.82881,1,1.0,1.0,1.0,46.0,92,1000,92.0,92.0,1000.0,1000.0,92.0,1000.0,364,5,94,0,4.8,5.0,4.8,False,9,15,0.0,1.0,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5052014,13468566,0.69,0.68,False,12,True,True,1.27428,103.84133,2,1.0,1.0,1.0,178.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,359,14,89,0,4.64,4.71,4.79,False,12,23,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5116961,4430782,1.0,0.7049006010171058,False,1,True,True,1.28366,103.83188,2,1.0,1.0,1.0,141.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,263,1,88,0,5.0,5.0,5.0,False,1,13,1.0,0.0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5129422,4705949,0.7979322638146167,0.7049006010171058,False,38,True,True,1.33042,103.94627,2,1.0,1.0,1.0,80.0,93,730,93.0,93.0,730.0,730.0,93.0,730.0,90,58,90,0,4.95,4.95,4.84,False,2,21,1.0,0.0,14.3373440285205,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5186159,4705949,0.7979322638146167,0.7049006010171058,False,38,True,True,1.33011,103.94666,2,1.0,1.0,1.0,80.0,93,730,93.0,93.0,730.0,730.0,93.0,730.0,90,72,90,0,4.86,4.89,4.84,False,2,26,0.0,1.0,14.3373440285205,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5233415,13468566,0.69,0.68,False,12,True,True,1.27619,103.84074,2,1.0,1.0,1.0,178.0,6,1125,3.0,6.0,1125.0,1125.0,6.0,1125.0,319,29,56,48,4.79,4.9,4.9,False,12,21,1.0,0.0,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5253599,11463785,0.92,0.6,True,9,True,True,1.3171,103.85742,2,1.0,1.0,1.0,80.0,92,1000,92.0,92.0,1000.0,1000.0,92.0,1000.0,365,11,95,0,4.73,5.0,4.55,False,9,25,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5339318,2235699,0.7979322638146167,0.7049006010171058,False,4,True,True,1.30358,103.84575,3,1.0,2.0,2.0,729.0,92,180,92.0,92.0,180.0,180.0,92.0,180.0,365,2,95,0,5.0,5.0,5.0,False,2,10,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5446857,13468566,0.69,0.68,False,12,True,True,1.27626,103.84073,2,1.5,2.0,1.0,243.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,7,88,24,4.71,4.86,5.0,False,12,30,1.5,0.0,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5448209,13468566,0.69,0.68,False,12,True,True,1.2744,103.84063,2,1.0,1.0,1.0,212.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,316,16,60,24,4.81,5.0,4.88,False,12,28,1.0,0.0,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
